Iteration 0 bitflips:
Victim row 15336: 0
Iteration 9 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 10 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 11 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 12 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 13 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 14 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 15 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 16 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 0
Victim row 15336: 0
Iteration 17 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 18 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 19 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 20 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 21 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 22 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 23 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 24 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 0
Victim row 15336: 0
Iteration 25 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 26 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 27 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 28 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 29 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 30 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Iteration 31 bitflips:
Victim row 1814: 1
Victim row 1822: 1
Victim row 2933: 1
Victim row 2935: 1
Victim row 4648: 1
Victim row 4656: 1
Victim row 7411: 1
Victim row 7413: 1
Victim row 15338: 1
Victim row 15336: 1
Total bitflips:
Victim row 1814: 32
Victim row 1822: 32
Victim row 2933: 32
Victim row 2935: 32
Victim row 4648: 32
Victim row 4656: 32
Victim row 7411: 32
Victim row 7413: 32
Victim row 15338: 28
Victim row 15336: 28
